Seed,AUUC,AUQC,Lift,KRCC
412312,0.6896279297856364,0.6995985338068487,0.00646574614976102,0.07774945009796358
42,0.6984548802476706,0.7052107110712661,0.00554209909576563,0.07381895546401775
1874,0.8263845009999377,0.8378920796792014,0.007019276665855775,0.14799224390699808
902745,0.6684161468115785,0.6768949987246614,0.005852830575186925,0.015958914351983697
1,0.7160714832868385,0.7254205953286712,0.005751305451173685,0.09343967826228278
