Seed,AUUC,AUQC,Lift,KRCC
412312,0.6221206672621687,0.6202445266963014,0.6450792029281966,0.04913398095422379
42,0.6221206672621687,0.6202445266963014,0.6450792029281966,0.04913398095422379
1874,0.6221206672621687,0.6202445266963014,0.6450792029281966,0.04913398095422379
902745,0.6221206672621687,0.6202445266963014,0.6450792029281966,0.04913398095422379
1,0.6221206672621687,0.6202445266963014,0.6450792029281966,0.04913398095422379
