Seed,AUUC,AUQC,Lift,KRCC
412312,0.6250041148457262,0.6225401579812695,0.35621579190904284,0.0624656533334039
42,0.6127350692871815,0.6096062853353316,0.35116961705055516,0.029635903876723647
1874,0.6047345350538589,0.6023616427809401,0.300006085005852,0.06168970641204791
902745,0.6318111869823841,0.6289334808581193,0.3634431470670003,0.009015438688103209
1,0.6315339576620579,0.628614691804067,0.35910406527061167,0.03185985150400352
