Seed,AUUC,AUQC,Lift,KRCC
412312,0.5332959657568999,0.5313213654174979,0.41334177903436287,0.04976113093797699
42,0.4184169398975274,0.41635458080683807,0.17685628806815923,0.010823964343747897
1874,0.6108798366723769,0.6095110651318046,0.43291112135063936,0.126539200442507
902745,0.522538754596765,0.5199176994291612,0.5079802909057101,0.07464169640696548
1,0.4959879616897877,0.4943114025080975,0.41220319239024195,0.06028557162354898
