Seed,AUUC,AUQC,Lift,KRCC
412312,0.5530419935328171,0.5554753401696148,0.34965192999016104,0.03151984038522177
42,0.6108489300989132,0.6129720139590141,0.9639609795083973,0.06493919469624398
1874,0.5275593690786018,0.529137383986131,0.8042404820525615,-0.044849733774673564
902745,0.5197797698775543,0.519727834478822,0.48035969098970077,0.013590591771670015
1,0.5952656405588445,0.600149130922461,0.8528046098003136,0.05563194855085397
