Seed,AUUC,AUQC,Lift,KRCC
412312,0.5623340319276818,0.561682883631257,0.004308264228648697,0.0046484699505985345
42,0.5680816888232281,0.5675280855881294,0.004734949026575517,0.006960387867545271
1874,0.5694832826493096,0.5691138244078586,0.004225269713050016,0.00601170080509621
902745,0.530178959401583,0.5300869693373587,0.0036976046282352687,0.009262184864025177
1,0.5607371326482313,0.5615213812794023,0.002605519476122662,0.04194547187106661
