Seed,AUUC,AUQC,Lift,KRCC
412312,0.37503115590809744,0.3744484559464206,0.10690120018106719,-0.07742794066153377
42,0.39784877707685257,0.3977432650135847,0.5697736049124589,-0.01997171661924403
1874,0.41495805963167365,0.4152429410586914,0.6503616007794939,-0.005305864874386224
902745,0.469400038483535,0.4695813040117763,0.5093828306895207,0.03807931507944284
1,0.483219074501281,0.48256224931247105,0.6128259370895202,0.017879340600611335
