Seed,AUUC,AUQC,Lift,KRCC
412312,0.41733537749531946,0.4154286619244179,-0.0303609610550033,-0.024672459824712337
42,0.41712808731771567,0.4155891803932498,0.5835722161809481,-0.06984075555814502
1874,0.4171746216452365,0.41555036147253444,0.5861826816833277,0.04402776961408826
902745,0.4380041305220727,0.4358643759670212,0.26580425648520256,-0.01107951471641028
1,0.3991263375394783,0.39707151007555636,0.36002359796676875,-0.058029440406135356
