Seed,AUUC,AUQC,Lift,KRCC
412312,0.7791669050389288,0.7774890039726835,0.7699795222952365,0.16803637405209784
42,0.735011551358001,0.7335222617043263,0.7573875048751952,0.1222132025226136
1874,0.8109228736147168,0.8085835280414098,0.610827302530012,0.15994931889258818
902745,0.7865956621412306,0.7852915438489794,0.9082720313985521,0.14647862677909734
1,0.7653751720001617,0.7631048896375519,0.7151176685680855,0.13674889032952856
