Seed,AUUC,AUQC,Lift,KRCC
412312,0.9982937063747808,1.0006706609379608,0.009393427579983077,0.20621472102328922
42,0.8611403552337247,0.8621433630277492,0.005719684022532055,0.16301667988200222
1874,0.8645222696814161,0.8667992908533374,0.006203715891750643,0.16883313052342527
902745,0.8750906435888672,0.8766969250497256,0.006645376758245777,0.22332355213005553
1,0.9603280546191092,0.9631067588274443,0.009933258254964192,0.2620520215071485
