Seed,AUUC,AUQC,Lift,KRCC
412312,0.6858684152777758,0.6856137593953056,0.8605992925473712,0.1593661939768813
42,0.5683767114100752,0.5648919975269125,0.5829579323368143,-0.0030312164993594624
1874,0.4849595952454708,0.48492048903494267,0.7183126868824752,-0.03652447176717016
902745,0.5536007826819486,0.55487039751206,0.7868360784428452,0.029772950765283086
1,0.6286046714747194,0.6297658949046196,0.78043447560823,0.030437241124276954
