Seed,AUUC,AUQC,Lift,KRCC
412312,0.5180934788063429,0.5192326530777328,0.33961305475363335,0.038877777688376025
42,0.6374588274625845,0.641807109488769,0.8941322298772588,0.032685695484569476
1874,0.5816342909755696,0.5847091003789116,0.7757210631010605,0.040756985494652564
902745,0.4893074879007408,0.49204386859087684,0.1469024870631126,-0.0029345462103409227
1,0.5200744038326,0.5216154207796297,0.6355381800734257,-0.05023483791791455
